"sampleIndex","randomSeed","assetContract","tokenSymbol","canonicalProtocol","canonicalVersion","canonicalPool","allCanonicalEvidence","direction","inputAsset","outputAsset","testAmount","recipient","chainId","provider","rmtFeeBps","feeAsset","providerSlippagePpm","maximumUserSlippagePpm","zeroXQuoteStatus","zeroXRouteStatus","invalidResponseReason","policyViolation","rmtParserDefect","expectedIntegratorFee","readOnlySimulationStatus","indicativeStatus","indicativeExpectedOutput","responseEconomics","integratorFeeDifferenceAtomic","expectedOutput","providerReportedMinimum","protectedOutput","executableBound","allowanceTarget","transactionTarget","transactionValue","calldataHash","settlerTarget","settlerRuntimeHash","targetRuntimeHash","firmStatus","fundedSimulation","caseOutcome","section","originalStatus","originalInputAmount","peepExtra"
"6","5272840","0x34f7D072c2Fd4Dda663B4546CA2e22605Dd31E18","TSGOV","uniswap","4","0xb31b1ac77571cc872a30237a0c84edb52df0f44b52478ce7ab39f7b6a0ee424c","[{""protocol"":""uniswap"",""version"":4,""pool"":""0xb31b1ac77571cc872a30237a0c84edb52df0f44b52478ce7ab39f7b6a0ee424c""}]","BUY","0x0000000000000000000000000000000000000000","0x34f7D072c2Fd4Dda663B4546CA2e22605Dd31E18","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","59726927279344709021483","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0x34f7d072c2fd4dda663b4546ca2e22605dd31e18"",""sellAmount"":""500000000000000"",""buyAmount"":""59726927279344709021483"",""minBuyAmount"":""59135630699279196400702"",""totalNetworkFee"":""347216670468000"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","59726927279344709021483","59135630699279196400702","59135630699279196400702","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0x07349a7fb884e6d69b6542f3a9b8664cbdbde8760281e8b6707f13cec33138e9","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57746820"",""blockHash"":""0xc50241ce71f300eefbf6f781e48d2bb91fabadc2436248d52be0e798e04545dd"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0x07349a7fb884e6d69b6542f3a9b8664cbdbde8760281e8b6707f13cec33138e9"",""gasLimit"":""1277979"",""gasPrice"":""276093000"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""59135630699279196400702"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
"6","5272840","0x34f7D072c2Fd4Dda663B4546CA2e22605Dd31E18","TSGOV","uniswap","4","0xb31b1ac77571cc872a30237a0c84edb52df0f44b52478ce7ab39f7b6a0ee424c","[{""protocol"":""uniswap"",""version"":4,""pool"":""0xb31b1ac77571cc872a30237a0c84edb52df0f44b52478ce7ab39f7b6a0ee424c""}]","SELL","0x34f7D072c2Fd4Dda663B4546CA2e22605Dd31E18","0x0000000000000000000000000000000000000000","59726927279344709021483","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x34f7D072c2Fd4Dda663B4546CA2e22605Dd31E18","9900","10000","invalid_response","REJECTED","WRONG_INTEGRATOR_FEE_AMOUNT","YES","NO","149317318198361772553","NOT_REACHED","invalid_response","","{""sellAsset"":""0x34f7d072c2fd4dda663b4546ca2e22605dd31e18"",""buyAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""sellAmount"":""59726927279344709021483"",""buyAmount"":""477738478635680"",""minBuyAmount"":""473001762623168"",""totalNetworkFee"":""353426734512000"",""integratorFee"":{""asset"":""0x34f7d072c2fd4dda663b4546ca2e22605dd31e18"",""amount"":""149317318198361772554"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""717684244323"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0x34f7d072c2fd4dda663b4546ca2e22605dd31e18"",""amount"":""149317318198361772554"",""type"":""volume""}],""integratorFeesOverflow"":false}","1","","","","","","","","","","","","","","POLICY_REJECTED_WRONG_INTEGRATOR_FEE_AMOUNT","matrix","","",""
"7","5272840","0xaAD89c89DD8515074ee544E4dEcD772927F31D67","P1SUN","uniswap","2","0xf2f5eea5ab0e156d2743b0572d52e7f0cc6bcd12","[{""protocol"":""uniswap"",""version"":2,""pool"":""0xf2f5eea5ab0e156d2743b0572d52e7f0cc6bcd12""}]","BUY","0x0000000000000000000000000000000000000000","0xaAD89c89DD8515074ee544E4dEcD772927F31D67","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","1213020659833900666923","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0xaad89c89dd8515074ee544e4decd772927f31d67"",""sellAmount"":""500000000000000"",""buyAmount"":""1213020659833900666923"",""minBuyAmount"":""1201011755301545043466"",""totalNetworkFee"":""84918700957500"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","1213020659833900666923","1201011755301545043466","1201011755301545043466","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0x830c846da4a6f73955ed359d9613eb61014941077804ad8d2ed2706cd3e3689c","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57746835"",""blockHash"":""0x86b0bc88f5c84a2e02ddc3ebb9744b089ff7e1d8589e5a2feb9608232f776604"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0x830c846da4a6f73955ed359d9613eb61014941077804ad8d2ed2706cd3e3689c"",""gasLimit"":""312342"",""gasPrice"":""271692000"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""1201011755301545043466"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
"7","5272840","0xaAD89c89DD8515074ee544E4dEcD772927F31D67","P1SUN","uniswap","2","0xf2f5eea5ab0e156d2743b0572d52e7f0cc6bcd12","[{""protocol"":""uniswap"",""version"":2,""pool"":""0xf2f5eea5ab0e156d2743b0572d52e7f0cc6bcd12""}]","SELL","0xaAD89c89DD8515074ee544E4dEcD772927F31D67","0x0000000000000000000000000000000000000000","1213020659833900666923","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0xaAD89c89DD8515074ee544E4dEcD772927F31D67","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","3032551649584751667","NOT_RUN_INSUFFICIENT_BALANCE","indicative","469779274087615","{""sellAsset"":""0xaad89c89dd8515074ee544e4decd772927f31d67"",""buyAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""sellAmount"":""1213020659833900666923"",""buyAmount"":""469779274087615"",""minBuyAmount"":""465121472571874"",""totalNetworkFee"":""85186684041750"",""integratorFee"":{""asset"":""0xaad89c89dd8515074ee544e4decd772927f31d67"",""amount"":""3032551649584751667"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""705727502393"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xaad89c89dd8515074ee544e4decd772927f31d67"",""amount"":""3032551649584751667"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","469779274087615","465121472571874","465121472571874","true","0x0000000000001fF3684f28c67538d4D072C22734","0x0000000000001fF3684f28c67538d4D072C22734","0","0xb161d68db96db959a5a8ce94ce3f8c32cc72ebe7e844e14a0325a3d159ea680d","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""UNSUPPORTED_TOKEN_STORAGE_LAYOUT"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57746845"",""blockHash"":""0xdf915bb4e1e6fbd1742c40d2458090c74c1c0e1c8e9f12143d53dfd137877b36""}","FIRM_VERIFIED","matrix","","",""
"8","5272840","0x372489438B64dbd4bC70478f8345382A7A9a4045","CRUMBS","uniswap","3","0x30240c6e8a569ffc187dafc8efacf25d23396c4a","[{""protocol"":""uniswap"",""version"":3,""pool"":""0x30240c6e8a569ffc187dafc8efacf25d23396c4a""}]","BUY","0x0000000000000000000000000000000000000000","0x372489438B64dbd4bC70478f8345382A7A9a4045","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","no_route","NO_ROUTE","","NOT_APPLICABLE","NO","1250000000000","NOT_REACHED","no_route","","{""sellAsset"":null,""buyAsset"":null,""sellAmount"":null,""buyAmount"":null,""minBuyAmount"":null,""totalNetworkFee"":null,""integratorFee"":null,""zeroExFee"":null,""gasFee"":null,""integratorFees"":[],""integratorFeesOverflow"":false}","","","","","","","","","","","","","","","NO_ROUTE","matrix","","",""
"8","5272840","0x372489438B64dbd4bC70478f8345382A7A9a4045","CRUMBS","uniswap","3","0x30240c6e8a569ffc187dafc8efacf25d23396c4a","[{""protocol"":""uniswap"",""version"":3,""pool"":""0x30240c6e8a569ffc187dafc8efacf25d23396c4a""}]","SELL","0x372489438B64dbd4bC70478f8345382A7A9a4045","0x0000000000000000000000000000000000000000","1000000000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x372489438B64dbd4bC70478f8345382A7A9a4045","9900","10000","no_route","NO_ROUTE","","NOT_APPLICABLE","NO","2500000000000000","NOT_REACHED","no_route","","{""sellAsset"":null,""buyAsset"":null,""sellAmount"":null,""buyAmount"":null,""minBuyAmount"":null,""totalNetworkFee"":null,""integratorFee"":null,""zeroExFee"":null,""gasFee"":null,""integratorFees"":[],""integratorFeesOverflow"":false}","","","","","","","","","","","","","","","NO_ROUTE","matrix","","",""
"9","5272840","0x44CdDBcd2f51FA0e174e02547f3DcC55b620Fd01","STRATEGY","uniswap","4","0x0627885f897e5c62874d81f0eb9c18a2cb4065c40462e6d0b43599223ec8f079","[{""protocol"":""uniswap"",""version"":4,""pool"":""0x0627885f897e5c62874d81f0eb9c18a2cb4065c40462e6d0b43599223ec8f079""}]","BUY","0x0000000000000000000000000000000000000000","0x44CdDBcd2f51FA0e174e02547f3DcC55b620Fd01","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","265653083105251795681018","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0x44cddbcd2f51fa0e174e02547f3dcc55b620fd01"",""sellAmount"":""500000000000000"",""buyAmount"":""265653083105251795681018"",""minBuyAmount"":""263023117582509802902768"",""totalNetworkFee"":""158193463824000"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","265653083105251795681018","263023117582509802902768","263023117582509802902768","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0x279dda31ecba30848e119eaba03c9733a958de44306ff79f660333d422115a31","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57746920"",""blockHash"":""0x6df72b847354514265ea1e2a08225483b131612d48613e377b4563e1220a94a9"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0x279dda31ecba30848e119eaba03c9733a958de44306ff79f660333d422115a31"",""gasLimit"":""576656"",""gasPrice"":""274329000"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""263023117582509802902768"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
"9","5272840","0x44CdDBcd2f51FA0e174e02547f3DcC55b620Fd01","STRATEGY","uniswap","4","0x0627885f897e5c62874d81f0eb9c18a2cb4065c40462e6d0b43599223ec8f079","[{""protocol"":""uniswap"",""version"":4,""pool"":""0x0627885f897e5c62874d81f0eb9c18a2cb4065c40462e6d0b43599223ec8f079""}]","SELL","0x44CdDBcd2f51FA0e174e02547f3DcC55b620Fd01","0x0000000000000000000000000000000000000000","265653083105251795681018","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x44CdDBcd2f51FA0e174e02547f3DcC55b620Fd01","9900","10000","invalid_response","REJECTED","WRONG_INTEGRATOR_FEE_AMOUNT","YES","NO","664132707763129489202","NOT_REACHED","invalid_response","","{""sellAsset"":""0x44cddbcd2f51fa0e174e02547f3dcc55b620fd01"",""buyAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""sellAmount"":""265653083105251795681018"",""buyAmount"":""475024094238815"",""minBuyAmount"":""470314291000994"",""totalNetworkFee"":""157544254818000"",""integratorFee"":{""asset"":""0x44cddbcd2f51fa0e174e02547f3dcc55b620fd01"",""amount"":""664132707763129489203"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""713606551186"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0x44cddbcd2f51fa0e174e02547f3dcc55b620fd01"",""amount"":""664132707763129489203"",""type"":""volume""}],""integratorFeesOverflow"":false}","1","","","","","","","","","","","","","","POLICY_REJECTED_WRONG_INTEGRATOR_FEE_AMOUNT","matrix","","",""
"10","5272840","0x94f0f1F47c74d2Cb944745253B12AD29b97b0256","STOCKCRAFT","uniswap","2","0x597c27f4ebdc02ed67431167ef3a92912d12558c","[{""protocol"":""uniswap"",""version"":2,""pool"":""0x597c27f4ebdc02ed67431167ef3a92912d12558c""}]","BUY","0x0000000000000000000000000000000000000000","0x94f0f1F47c74d2Cb944745253B12AD29b97b0256","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","54936568511707008732626","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0x94f0f1f47c74d2cb944745253b12ad29b97b0256"",""sellAmount"":""500000000000000"",""buyAmount"":""54936568511707008732626"",""minBuyAmount"":""54392696483441109343573"",""totalNetworkFee"":""85253771988000"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","54936568511707008732626","54392696483441109343573","54392696483441109343573","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0x78b5e3e6dd296eea657e93c106b690e36d7565781322744e7960042f3fa093d6","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57746936"",""blockHash"":""0x3cf585701948ae5fa8b4ef82a893802f9a460c5b43cd9790be62d318b376dc8c"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0x78b5e3e6dd296eea657e93c106b690e36d7565781322744e7960042f3fa093d6"",""gasLimit"":""310772"",""gasPrice"":""274329000"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""54392696483441109343573"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
"10","5272840","0x94f0f1F47c74d2Cb944745253B12AD29b97b0256","STOCKCRAFT","uniswap","2","0x597c27f4ebdc02ed67431167ef3a92912d12558c","[{""protocol"":""uniswap"",""version"":2,""pool"":""0x597c27f4ebdc02ed67431167ef3a92912d12558c""}]","SELL","0x94f0f1F47c74d2Cb944745253B12AD29b97b0256","0x0000000000000000000000000000000000000000","54936568511707008732626","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x94f0f1F47c74d2Cb944745253B12AD29b97b0256","9900","10000","invalid_response","REJECTED","WRONG_INTEGRATOR_FEE_AMOUNT","YES","NO","137341421279267521831","NOT_REACHED","invalid_response","","{""sellAsset"":""0x94f0f1f47c74d2cb944745253b12ad29b97b0256"",""buyAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""sellAmount"":""54936568511707008732626"",""buyAmount"":""627920174795"",""minBuyAmount"":""621694426442"",""totalNetworkFee"":""85954956912000"",""integratorFee"":{""asset"":""0x94f0f1f47c74d2cb944745253b12ad29b97b0256"",""amount"":""137341421279267521832"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""943295212"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0x94f0f1f47c74d2cb944745253b12ad29b97b0256"",""amount"":""137341421279267521832"",""type"":""volume""}],""integratorFeesOverflow"":false}","1","","","","","","","","","","","","","","POLICY_REJECTED_WRONG_INTEGRATOR_FEE_AMOUNT","matrix","","",""
"11","5272840","0xBD0fD22F59B4C59cb49496976789A4ab4abeb218","CDOGE","uniswap","3","0x959509169222af2ade64d1e238c5fc25e1678a03","[{""protocol"":""uniswap"",""version"":3,""pool"":""0x959509169222af2ade64d1e238c5fc25e1678a03""}]","BUY","0x0000000000000000000000000000000000000000","0xBD0fD22F59B4C59cb49496976789A4ab4abeb218","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","362221445883892952833409","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0xbd0fd22f59b4c59cb49496976789a4ab4abeb218"",""sellAmount"":""500000000000000"",""buyAmount"":""362221445883892952833409"",""minBuyAmount"":""358635453569642412596983"",""totalNetworkFee"":""90365892903000"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","362221445883892952833409","358635453569642412596983","358635453569642412596983","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0x129aa98c4bc5a8b2ad3a272109f34da063d07009082e363fde13090cb510806c","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57746946"",""blockHash"":""0xd8dfa7c8ba814e6291165db2d0523736c328cd184728095003f7417f0a6bb528"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0x129aa98c4bc5a8b2ad3a272109f34da063d07009082e363fde13090cb510806c"",""gasLimit"":""329407"",""gasPrice"":""274329000"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""358635453569642412596983"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
"11","5272840","0xBD0fD22F59B4C59cb49496976789A4ab4abeb218","CDOGE","uniswap","3","0x959509169222af2ade64d1e238c5fc25e1678a03","[{""protocol"":""uniswap"",""version"":3,""pool"":""0x959509169222af2ade64d1e238c5fc25e1678a03""}]","SELL","0xBD0fD22F59B4C59cb49496976789A4ab4abeb218","0x0000000000000000000000000000000000000000","362221445883892952833409","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0xBD0fD22F59B4C59cb49496976789A4ab4abeb218","9900","10000","invalid_response","REJECTED","WRONG_INTEGRATOR_FEE_AMOUNT","YES","NO","905553614709732382083","NOT_REACHED","invalid_response","","{""sellAsset"":""0xbd0fd22f59b4c59cb49496976789a4ab4abeb218"",""buyAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""sellAmount"":""362221445883892952833409"",""buyAmount"":""485790603384060"",""minBuyAmount"":""480974051582856"",""totalNetworkFee"":""95286280329000"",""integratorFee"":{""asset"":""0xbd0fd22f59b4c59cb49496976789a4ab4abeb218"",""amount"":""905553614709732382084"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""729780575948"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xbd0fd22f59b4c59cb49496976789a4ab4abeb218"",""amount"":""905553614709732382084"",""type"":""volume""}],""integratorFeesOverflow"":false}","1","","","","","","","","","","","","","","POLICY_REJECTED_WRONG_INTEGRATOR_FEE_AMOUNT","matrix","","",""
"12","5272840","0x7d0B434D7DA5c97e3eAa505Cfc6fDfD1b91CEd70","IMPRINT","uniswap","4","0x3d01d564abecd17af9613936f69fb194b8df68442a269e900623871516e24e06","[{""protocol"":""uniswap"",""version"":4,""pool"":""0x3d01d564abecd17af9613936f69fb194b8df68442a269e900623871516e24e06""}]","BUY","0x0000000000000000000000000000000000000000","0x7d0B434D7DA5c97e3eAa505Cfc6fDfD1b91CEd70","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","293210158794609195509687","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0x7d0b434d7da5c97e3eaa505cfc6fdfd1b91ced70"",""sellAmount"":""500000000000000"",""buyAmount"":""293210158794609195509687"",""minBuyAmount"":""290307378222542564464550"",""totalNetworkFee"":""93252931299000"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","293210158794609195509687","290307378222542564464550","290307378222542564464550","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0x68ab2bc1b10fac96f26ff559acffa7039d74c7e667a9ea4c23f67a2cee7283a8","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57746961"",""blockHash"":""0xa3d76d36c62345a168d00e34f23ab7d02581eb5fe2e7b5caeb95d3857ceed38b"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0x68ab2bc1b10fac96f26ff559acffa7039d74c7e667a9ea4c23f67a2cee7283a8"",""gasLimit"":""339931"",""gasPrice"":""274329000"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""290307378222542564464550"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
